mssubclass,mszoning,lotfrontage,lotarea,street,alley,lotshape,landcontour,utilities,lotconfig,landslope,neighborhood,condition1,condition2,bldgtype,housestyle,overallqual,overallcond,yearbuilt,yearremodadd,roofstyle,roofmatl,exterior1st,exterior2nd,masvnrtype,masvnrarea,exterqual,extercond,foundation,bsmtqual,bsmtcond,bsmtexposure,bsmtfintype1,bsmtfinsf1,bsmtfintype2,bsmtfinsf2,bsmtunfsf,totalbsmtsf,heating,heatingqc,centralair,electrical,1stflrsf,2ndflrsf,lowqualfinsf,grlivarea,bsmtfullbath,bsmthalfbath,fullbath,halfbath,bedroomabvgr,kitchenabvgr,kitchenqual,totrmsabvgrd,functional,fireplaces,fireplacequ,garagetype,garageyrblt,garagefinish,garagecars,garagearea,garagequal,garagecond,paveddrive,wooddecksf,openporchsf,enclosedporch,3ssnporch,screenporch,poolarea,fence,miscfeature,miscval,mosold,yrsold,saletype,salecondition,saleprice
3.4339872044851463,RL,3.713572066704308,8.361941906144946,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,5,6,1913,2002,Gable,CompShg,WdShing,Stucco,BrkFace,0.0,3,4,PConc,TA,TA,No,LwQ,5.902633333401366,Unf,0.0,4.330733340286331,6.089044875446846,GasA,4,N,SBrkr,6.543911845564792,0.0,0.0,6.543911845564792,0,0.0,1,0,2,0.6931471805599453,2,4,Typ,1,Gd,Detchd,1990.0,Unf,1,352,Gd,TA,P,0.0,0.0,3.5553480614894135,0.0,0.0,0.0,MnPrv,Shed,0.0,3,2007,WD,Normal,11.411457364027745
3.9318256327243257,RL,4.219507705176107,9.42181611842271,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,8,1920,2000,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,3,4,BrkTil,TA,Fa,Mn,Unf,0.0,Unf,0.0,6.529418838262226,6.529418838262226,GasA,2,Y,SBrkr,6.529418838262226,6.240275845170769,0.0,7.087573705557973,0,0.0,1,0,3,0.6931471805599453,2,7,Typ,0,Gd,Detchd,2005.0,Unf,2,528,TA,TA,Y,0.0,3.8501476017100584,0.0,0.0,0.0,0.0,GdPrv,Shed,6.68586094706836,8,2009,ConLI,Normal,11.608244735642321
3.044522437723423,RL,4.663439094112067,9.644198554585564,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,5.303304908059076,0,4,PConc,Ex,TA,Gd,GLQ,7.477604243197589,ALQ,6.29156913955832,6.670766320845874,8.037543185118697,GasA,0,Y,SBrkr,7.784473235736469,0.0,0.0,7.784473235736469,1,0.0,2,0,2,0.6931471805599453,0,10,Typ,2,Gd,Attchd,2008.0,Fin,3,672,TA,TA,Y,0.0,4.290459441148391,0.0,0.0,5.14166355650266,0.0,MnPrv,Shed,0.0,4,2009,WD,Normal,13.22672519452875
4.51085950651685,RL,4.532599493153256,9.401704256754366,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,4,1955,1955,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.602118820879701,3,4,CBlock,TA,TA,No,ALQ,4.897839799950911,Unf,0.0,7.176254532017144,7.273092595999522,GasA,4,N,FuseF,7.273092595999522,0.0,0.0,7.273092595999522,0,0.0,2,0,4,1.0986122886681098,1,8,Typ,0,Gd,Attchd,1980.0,Unf,0,0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,MnPrv,Shed,0.0,9,2008,WD,Normal,11.678448377988165
3.9318256327243257,RM,3.970291913552122,8.738895704934043,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,7,1930,1992,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,3,4,PConc,TA,TA,No,Unf,0.0,Unf,0.0,6.983789965258135,6.983789965258135,GasA,4,Y,SBrkr,7.029087564149662,6.100318952020064,0.0,7.3613754289773485,0,0.0,2,0,3,0.6931471805599453,3,8,Typ,1,Gd,Detchd,1930.0,Unf,2,360,TA,TA,P,0.0,0.0,0.0,0.0,0.0,0.0,MnPrv,Shed,0.0,6,2008,WD,Normal,12.000897933306716
4.795790545596741,RL,3.9889840465642745,8.274611946209552,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,CompShg,WdShing,Wd Shng,BrkFace,4.290459441148391,2,4,PConc,Ex,TA,Av,Unf,0.0,Unf,0.0,7.138073034044347,7.138073034044347,GasA,0,Y,SBrkr,7.138073034044347,0.0,0.0,7.138073034044347,0,0.0,2,0,2,0.6931471805599453,2,6,Typ,1,Gd,Attchd,2007.0,Fin,3,648,TA,TA,Y,4.976733742420574,2.833213344056216,0.0,0.0,0.0,0.0,MnPrv,Shed,0.0,6,2007,New,Partial,12.058158312538197
4.110873864173311,RL,4.2626798770413155,9.076923258535832,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,2,2,PConc,Gd,TA,No,GLQ,6.466144724237619,Unf,0.0,5.6131281063880705,6.82001636467413,GasA,0,Y,SBrkr,6.839476438228843,6.883462586413092,0.0,7.554334823725748,1,0.0,2,1,4,0.6931471805599453,2,8,Typ,1,TA,Attchd,1994.0,Unf,2,493,TA,TA,Y,4.976733742420574,4.897839799950911,0.0,0.0,0.0,0.0,MnPrv,Shed,0.0,7,2008,WD,Normal,12.25486757159303
3.044522437723423,RL,4.30406509320417,9.1958356857733,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,5,1956,1956,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,3,4,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,7.270312886079025,7.270312886079025,GasA,1,Y,SBrkr,7.432483807917119,0.0,0.0,7.432483807917119,0,0.0,1,0,3,0.6931471805599453,3,7,Typ,1,Gd,Attchd,1956.0,Unf,2,480,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,MnPrv,Shed,0.0,11,2009,COD,Normal,11.755879486687116
3.044522437723423,RL,4.927253685157205,9.710691327448153,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,NAmes,PosA,Norm,1Fam,1Story,6,6,1966,2002,Gable,CompShg,BrkFace,Plywood,BrkFace,0.0,2,4,CBlock,TA,TA,No,ALQ,5.5134287461649825,Rec,6.570882962339584,6.324358962381311,7.325148957955575,GasA,0,Y,SBrkr,7.543802867501509,0.0,0.0,7.543802867501509,0,0.0,2,1,2,0.6931471805599453,2,6,Mod,1,Gd,Attchd,1966.0,Fin,2,578,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,MnPrv,Shed,0.0,6,2010,WD,Normal,12.154784614286667
4.110873864173311,RL,4.248495242049359,9.32500744695431,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,2,4,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,6.836259277277067,6.836259277277067,GasA,2,Y,SBrkr,6.863803391452954,6.836259277277067,0.0,7.54274354536855,0,0.0,2,1,4,0.6931471805599453,2,10,Typ,1,TA,Attchd,1998.0,Fin,2,431,TA,TA,Y,4.499809670330265,0.0,0.0,0.0,0.0,0.0,MnPrv,Shed,0.0,7,2006,WD,Normal,12.20557752297723
3.9318256327243257,RM,3.9318256327243257,9.059633754551479,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,6,1937,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,3,4,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,6.660575149839686,6.660575149839686,GasA,4,Y,SBrkr,6.660575149839686,6.391917113392602,0.0,7.227662498728654,0,0.0,2,0,3,0.6931471805599453,3,7,Typ,1,Gd,Detchd,1937.0,Unf,1,198,TA,TA,N,0.0,0.0,0.0,0.0,0.0,0.0,MnPrv,Shed,0.0,6,2006,WD,Normal,11.691080018519527
3.9318256327243257,RM,3.9318256327243257,8.699681400989514,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,3,7,1948,2002,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,3,2,CBlock,TA,TA,No,ALQ,5.805134968916488,Unf,0.0,5.765191102784844,6.476972362889683,GasA,0,Y,SBrkr,6.522092798170152,6.22455842927536,0.0,7.076653815443951,0,0.0,1,1,2,0.6931471805599453,3,6,Typ,0,Gd,Detchd,1981.0,Unf,1,308,TA,TA,Y,0.0,5.176149732573829,0.0,0.0,0.0,0.0,MnPrv,Shed,0.0,6,2007,WD,Normal,11.695255355062795
3.4339872044851463,RM,4.2626798770413155,8.645586406184636,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,6,8,1930,2005,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,3,4,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,6.70196036600254,6.70196036600254,GasA,0,Y,FuseA,6.70196036600254,0.0,0.0,6.70196036600254,0,0.0,1,0,2,0.6931471805599453,2,5,Typ,0,Gd,Detchd,1932.0,Unf,1,270,Fa,Fa,N,0.0,4.736198448394496,0.0,0.0,0.0,0.0,MnPrv,Shed,0.0,6,2006,WD,Normal,11.608244735642321
3.044522437723423,RL,4.143134726391533,11.167077412430533,Pave,Grvl,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,7,5,1975,1975,Gable,WdShngl,Plywood,Plywood,BrkFace,0.0,3,4,CBlock,Gd,TA,Gd,ALQ,6.486160788944089,Unf,0.0,6.778784897685177,7.335633981927201,GasA,4,Y,SBrkr,7.335633981927201,0.0,0.0,7.335633981927201,1,0.0,2,0,2,0.6931471805599453,2,5,Typ,2,TA,Attchd,1975.0,Unf,2,576,TA,TA,Y,5.303304908059076,4.007333185232471,0.0,0.0,0.0,0.0,MnPrv,Shed,0.0,12,2006,WD,Normal,12.54254845357358
4.110873864173311,RL,4.248495242049359,9.1381996941985,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,6,5,1996,1997,Hip,CompShg,VinylSd,VinylSd,BrkFace,3.7612001156935624,2,4,PConc,Ex,TA,No,ALQ,6.610696044717759,Unf,0.0,4.875197323201151,6.771935555839602,GasA,0,Y,SBrkr,6.790097235513905,6.767343125265392,0.0,7.471363088187097,1,0.0,2,1,3,0.6931471805599453,3,7,Typ,0,Gd,Attchd,1996.0,Fin,2,422,TA,TA,Y,4.976733742420574,4.812184355372417,0.0,0.0,0.0,0.0,MnPrv,Shed,0.0,7,2007,WD,Normal,12.225880174775122
4.110873864173311,FV,4.330733340286331,9.105090961257085,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,2,4,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,6.645090969505644,6.645090969505644,GasA,0,Y,SBrkr,6.668228248417403,6.690842277418564,0.0,7.372118028337787,0,0.0,2,1,3,0.6931471805599453,2,6,Typ,0,Gd,Attchd,2008.0,RFn,2,676,TA,TA,Y,0.0,3.4339872044851463,0.0,0.0,0.0,0.0,MnPrv,Shed,0.0,6,2009,WD,Normal,12.25486757159303
4.51085950651685,RL,4.1588830833596715,9.13755460225053,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,5,5,1976,1976,Gable,CompShg,Plywood,Plywood,BrkFace,0.0,3,4,CBlock,TA,TA,No,ALQ,7.382124365737512,Unf,0.0,4.812184355372417,7.455298485683291,GasA,4,Y,SBrkr,7.455298485683291,0.0,0.0,7.455298485683291,2,0.0,2,0,4,1.0986122886681098,3,8,Typ,0,Gd,Detchd,1976.0,Unf,2,560,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,MnPrv,Shed,0.0,7,2006,WD,Family,12.144202560946876
3.044522437723423,RL,4.394449154672439,9.169622538697624,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,6,1973,1973,Hip,CompShg,HdBoard,HdBoard,BrkFace,5.771441123130016,3,4,CBlock,TA,TA,No,ALQ,6.821107472256465,Unf,0.0,5.7899601708972535,7.1252830915107115,GasA,1,Y,SBrkr,7.1252830915107115,0.0,0.0,7.1252830915107115,0,0.0,1,1,3,0.6931471805599453,3,6,Typ,1,TA,Attchd,1973.0,Unf,2,528,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,MnPrv,Shed,0.0,9,2007,WD,Normal,12.075400019877522
4.2626798770413155,RM,3.5553480614894135,8.427706024914702,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,5,1916,1950,Gable,CompShg,AsbShng,AsbShng,BrkFace,0.0,3,4,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,6.437751649736401,6.437751649736401,GasA,1,N,SBrkr,6.437751649736401,6.580639137284949,0.0,7.20414929203594,0,0.0,1,0,4,0.6931471805599453,3,7,Typ,0,Gd,Detchd,1916.0,Unf,3,513,Fa,Fa,Y,0.0,0.0,4.574710978503383,0.0,0.0,0.0,MnPrv,Shed,0.0,5,2008,COD,Abnorml,11.49273296168228
3.044522437723423,RL,4.248495242049359,10.882339852663634,Pave,Grvl,IR1,Low,AllPub,CulDSac,Mod,ClearCr,Norm,Norm,1Fam,1Story,4,6,1954,1994,Flat,Tar&Grv,Plywood,Plywood,BrkFace,0.0,3,4,CBlock,Gd,TA,Gd,BLQ,7.018401799069201,Unf,0.0,5.517452896464707,7.21890970761906,GasA,0,Y,SBrkr,7.416979621381154,0.0,0.0,7.416979621381154,1,0.0,1,0,2,0.6931471805599453,2,6,Min1,2,Gd,Attchd,1954.0,Fin,2,529,TA,TA,Y,5.41610040220442,4.927253685157205,0.0,0.0,0.0,0.0,MnPrv,Shed,0.0,3,2008,WD,Normal,12.45293662970407
4.2626798770413155,RM,4.248495242049359,8.537191877922927,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,8,7,1925,1996,Hip,CompShg,Stucco,Wd Shng,BrkFace,0.0,3,2,PConc,TA,TA,No,Unf,0.0,Unf,0.0,6.3784261836515865,6.3784261836515865,GasA,1,Y,SBrkr,6.726233402358747,6.726233402358747,0.0,7.418780882750794,0,0.0,1,0,3,0.6931471805599453,2,7,Typ,1,Gd,Detchd,1925.0,Unf,1,228,TA,TA,Y,5.262690188904886,4.1588830833596715,0.0,0.0,0.0,0.0,MnPrv,Shed,0.0,6,2008,WD,Normal,11.989165855127435
3.9318256327243257,RL,4.248495242049359,8.855948534052018,Pave,Grvl,IR1,Bnk,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,4,1950,1950,Gable,CompShg,MetalSd,MetalSd,BrkCmn,5.087596335232384,3,4,CBlock,TA,TA,No,LwQ,5.225746673713202,Unf,0.0,6.263398262591624,6.565264970035361,GasA,4,Y,SBrkr,6.887552571664617,5.41610040220442,0.0,7.093404625868766,1,0.0,1,0,3,0.6931471805599453,2,5,Typ,1,TA,Detchd,1950.0,Unf,1,352,TA,TA,Y,0.0,0.0,5.517452896464707,0.0,0.0,0.0,MnPrv,Shed,0.0,7,2009,WD,Normal,11.608244735642321
4.110873864173311,FV,4.330733340286331,8.987821625430815,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Somerst,RRAn,Norm,1Fam,2Story,8,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Stone,4.709530201312334,2,4,PConc,Gd,TA,No,GLQ,6.300785794663244,Unf,0.0,5.666426688112432,6.725033642166843,GasA,0,Y,SBrkr,6.725033642166843,7.00669522683704,0.0,7.568379267836522,1,0.0,2,1,3,0.6931471805599453,3,8,Typ,0,Gd,BuiltIn,2009.0,Fin,2,552,TA,TA,Y,0.0,5.017279836814924,0.0,0.0,0.0,0.0,MnPrv,Shed,0.0,12,2009,New,Partial,12.481565733211923
4.2626798770413155,RL,4.110873864173311,8.881975184248867,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,7,9,1936,2007,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,2,2,PConc,Gd,Gd,No,ALQ,5.860786223465865,BLQ,5.351858133476067,0.0,6.329720905522696,GasA,0,Y,SBrkr,6.3561076606958915,6.329720905522696,0.0,7.035268599281097,1,0.0,1,0,3,0.6931471805599453,2,6,Typ,0,Gd,Detchd,1971.0,RFn,2,576,TA,TA,Y,5.54907608489522,0.0,0.0,0.0,0.0,0.0,MnPrv,Shed,0.0,4,2009,WD,Normal,11.951186847493476
3.044522437723423,RL,4.110873864173311,9.021839764105513,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1965,1965,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,3,4,CBlock,TA,TA,No,Rec,6.317164686747284,BLQ,5.7430031878094825,0.0,6.762729506931879,GasA,2,Y,SBrkr,6.762729506931879,0.0,0.0,6.762729506931879,0,0.0,1,0,3,0.6931471805599453,3,5,Typ,1,Po,Detchd,1965.0,Unf,1,360,TA,TA,Y,0.0,0.0,5.4680601411351315,0.0,0.0,0.0,GdWo,Shed,0.0,12,2009,WD,Normal,11.04106411122238
4.2626798770413155,RL,4.31748811353631,9.391744841707654,Pave,Grvl,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,6,7,1934,1995,Hip,CompShg,Stucco,Stucco,BrkFace,0.0,3,4,CBlock,TA,TA,No,LwQ,5.7899601708972535,Unf,0.0,5.966146739123692,6.573680166960646,GasA,1,Y,FuseA,6.745236349484363,6.699500340161678,0.0,7.415175109613295,0,0.0,1,1,3,0.6931471805599453,3,6,Typ,1,Gd,Detchd,1939.0,Unf,1,240,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,MnPrv,Shed,0.0,8,2008,WD,Normal,12.147919030759663
3.044522437723423,RL,4.110873864173311,9.039670667922676,Pave,Grvl,Reg,HLS,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Fam,1Story,5,5,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,4.919980925828125,3,4,CBlock,Gd,TA,No,Rec,6.424869023905388,Unf,0.0,6.052089168924417,6.947937068614969,GasA,4,Y,SBrkr,6.947937068614969,0.0,0.0,6.947937068614969,0,0.0,2,0,3,0.6931471805599453,3,5,Typ,0,Gd,Attchd,1980.0,Unf,0,0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,MnPrv,Shed,0.0,8,2009,WD,Normal,11.728044909070785
4.795790545596741,RM,4.248495242049359,8.030409562130485,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,2.9444389791664403,2,4,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,7.226936018493289,7.226936018493289,GasA,0,Y,SBrkr,7.254884810077338,0.0,0.0,7.254884810077338,0,0.0,2,0,2,0.6931471805599453,2,6,Typ,1,TA,Attchd,2004.0,Fin,2,398,TA,TA,Y,4.976733742420574,3.044522437723423,0.0,0.0,0.0,0.0,MnPrv,Shed,0.0,5,2006,WD,Normal,12.093693109638318
3.044522437723423,RL,4.454347296253507,9.271341393533582,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,5,1970,1970,Flat,Tar&Grv,Plywood,Plywood,BrkFace,0.0,3,2,CBlock,TA,Gd,Gd,GLQ,6.658011045870748,Unf,0.0,6.214608098422191,7.15305163493748,GasA,4,Y,SBrkr,7.15305163493748,0.0,0.0,7.15305163493748,1,0.0,1,0,2,0.6931471805599453,3,5,Typ,1,Po,Attchd,1970.0,Unf,2,526,TA,TA,Y,0.0,0.0,0.0,0.0,5.176149732573829,0.0,GdWo,Shed,0.0,4,2007,WD,Normal,12.025755079404917
4.2626798770413155,RL,4.382026634673881,9.15704507491796,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,2Story,5,7,1942,1995,Gable,CompShg,MetalSd,MetalSd,Stone,5.41610040220442,3,4,CBlock,TA,TA,No,LwQ,5.958424693029782,Unf,0.0,5.8377304471659395,6.591673732008658,GasA,0,Y,SBrkr,6.790097235513905,6.6293632534374485,0.0,7.405495663199472,0,0.0,1,1,3,0.6931471805599453,2,7,Typ,2,Gd,Attchd,1942.0,Unf,1,312,TA,TA,Y,5.1298987149230735,0.0,0.0,0.0,0.0,0.0,MnPrv,Shed,0.0,6,2007,WD,Normal,11.89478753335453
3.044522437723423,RL,4.59511985013459,9.343909263897597,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,5.517452896464707,2,4,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,7.394493107219038,7.394493107219038,GasA,0,Y,SBrkr,7.399398083331354,0.0,0.0,7.399398083331354,0,0.0,2,0,3,0.6931471805599453,2,7,Typ,1,Gd,Attchd,2006.0,RFn,3,866,TA,TA,Y,0.0,3.8066624897703196,0.0,0.0,0.0,0.0,MnPrv,Shed,0.0,5,2007,WD,Normal,12.429220196836383
4.110873864173311,RL,4.343805421853684,9.1369090938903,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,RRNe,Norm,1Fam,2Story,6,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,4.795790545596741,2,4,PConc,Gd,TA,No,GLQ,6.056784013228625,Unf,0.0,6.008813185442595,6.725033642166843,GasA,0,Y,SBrkr,6.725033642166843,6.778784897685177,0.0,7.444833273892193,0,0.0,2,1,3,0.6931471805599453,2,7,Typ,0,Gd,Attchd,1993.0,RFn,2,506,TA,TA,Y,4.976733742420574,4.2626798770413155,0.0,0.0,0.0,0.0,MnPrv,Shed,0.0,6,2008,WD,Normal,12.138869243416009
4.795790545596741,RL,4.248495242049359,8.82776136765472,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1985,1985,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,2,4,PConc,Gd,TA,Av,GLQ,5.910796644040527,BLQ,7.02197642307216,0.0,7.305860032684009,GasA,4,Y,SBrkr,7.315218389752975,0.0,0.0,7.315218389752975,1,0.0,1,1,1,0.6931471805599453,2,4,Typ,0,Gd,Attchd,1985.0,RFn,2,528,TA,TA,Y,0.0,4.007333185232471,0.0,0.0,4.948759890378168,0.0,MnPrv,Shed,0.0,6,2010,WD,Normal,12.264346270624157
4.110873864173311,RL,4.532599493153256,9.38873757187798,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,PosA,Norm,1Fam,2Story,7,6,1977,1977,Mansard,WdShake,WdShing,Plywood,BrkFace,0.0,3,4,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,6.695798917058491,6.695798917058491,GasA,4,Y,SBrkr,7.057897937411856,6.695798917058491,0.0,7.585788821732034,0,0.0,2,1,3,0.6931471805599453,3,8,Typ,1,Gd,Attchd,1977.0,RFn,2,534,TA,TA,Y,0.0,0.0,0.0,0.0,5.6240175061873385,0.0,MnPrv,Shed,0.0,11,2007,WD,Normal,12.154784614286667
5.198497031265826,RM,3.58351893845611,8.209580483475577,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SLvl,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,4.394449154672439,3,4,PConc,Gd,TA,Gd,GLQ,6.131226489483141,Unf,0.0,4.48863636973214,6.306275286948016,GasA,0,Y,SBrkr,6.9782137426306985,0.0,0.0,6.9782137426306985,1,0.0,1,0,2,0.6931471805599453,3,5,Typ,0,Gd,Basment,2005.0,RFn,2,525,TA,TA,Y,0.0,3.367295829986474,0.0,0.0,0.0,0.0,MnPrv,Shed,0.0,6,2008,WD,Normal,11.904974309480183
3.044522437723423,RL,4.709530201312334,9.614337736809313,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.720311776607412,2,4,PConc,Ex,TA,Gd,GLQ,7.208600337960199,Unf,0.0,6.440946540632921,7.589335823170617,GasA,0,Y,SBrkr,7.589335823170617,0.0,0.0,7.589335823170617,1,0.0,2,0,2,0.6931471805599453,2,7,Typ,1,Ex,Attchd,2006.0,RFn,3,908,TA,TA,Y,5.5254529391317835,4.1588830833596715,0.0,0.0,0.0,0.0,MnPrv,Shed,0.0,7,2007,New,Partial,12.994532278619134
4.795790545596741,RL,3.7376696182833684,8.581294116822761,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,2000,2000,Gable,CompShg,CemntBd,CmentBd,BrkFace,0.0,2,4,PConc,Gd,TA,Av,GLQ,7.087573705557973,Unf,0.0,5.700443573390687,7.3098814858247865,GasA,0,Y,SBrkr,7.410347097821024,0.0,0.0,7.410347097821024,1,0.0,2,0,2,0.6931471805599453,0,6,Typ,0,Gd,Attchd,2000.0,RFn,2,499,TA,TA,Y,4.574710978503383,3.8918202981106265,0.0,0.0,0.0,0.0,MnPrv,Shed,0.0,8,2007,WD,Normal,12.433212202169729
3.044522437723423,RL,4.394449154672439,9.0455836463617,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1963,1963,Hip,CompShg,HdBoard,HdBoard,BrkFace,0.0,3,4,CBlock,TA,TA,No,GLQ,6.447305862541213,Unf,0.0,5.831882477283517,6.878326468291325,GasA,4,Y,SBrkr,6.878326468291325,0.0,0.0,6.878326468291325,1,0.0,1,0,2,0.6931471805599453,3,5,Typ,0,Gd,Detchd,1996.0,Unf,2,624,TA,TA,Y,0.0,3.2188758248682006,0.0,0.0,5.262690188904886,0.0,MnPrv,Shed,0.0,7,2007,WD,Normal,11.794345471549745
3.044522437723423,RL,4.330733340286331,9.482350275033667,Pave,Grvl,Reg,Lvl,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Fam,1Story,6,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.375278407684165,3,4,PConc,Gd,TA,Gd,GLQ,6.902742737158593,Unf,0.0,6.184148890937483,7.2991214627108,GasA,0,Y,SBrkr,7.309212365692763,0.0,0.0,7.309212365692763,1,0.0,2,0,3,0.6931471805599453,2,7,Typ,1,TA,Attchd,1997.0,Fin,2,508,TA,TA,Y,4.948759890378168,3.6888794541139363,0.0,0.0,0.0,0.0,MnPrv,Shed,0.0,4,2008,WD,Normal,12.249615734512616
